"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
NA,"W NORTHERN PKWY & I 83 S","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-03T20:35:17.000","2014-09-03T20:35:17.000","COLDSPRING",NA,"14-00664316","MD","DUPCLOSD","2014-09-04T01:11:21.000",NA,"21209",NA,NA
"Dispatch Work Crew","I 83 S &W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-03T20:33:27.000","2014-09-03T20:33:27.000","COLDSPRING","No Trouble Found (Closed)","14-00664307","MD","CLOSED","2014-09-04T01:11:22.000","2014-09-04T01:11:00.000","21209",NA,NA
NA,"W COLD SPRING LN & I 83 N","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-03T20:32:12.000","2014-09-03T20:32:12.000","MEDFIELD",NA,"14-00664304","MD","CLOSED","2014-09-04T01:10:52.000",NA,"21209",NA,NA
"Dispatch Work Crew","2100 E FAYETTE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-31T11:58:50.000","2014-08-31T11:58:50.000","BUTCHER'S HILL","Debris Removed (Closed)","14-00655944","MD","CLOSED","2014-08-31T14:50:43.000","2014-08-31T14:50:00.000","21231",NA,NA
"Dispatch Work Crew","I 83 N &W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-30T12:52:02.000","2014-08-30T12:52:02.000","CROSS KEYS","No Trouble Found (Closed)","14-00654766","MD","CLOSED","2014-08-30T16:44:45.000","2014-08-30T16:44:00.000","21210",NA,NA
"Dispatch Work Crew","I 295 & WATERVIEW AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-28T22:30:37.000","2014-08-28T22:30:37.000","WESTPORT","Debris Removed (Closed)","14-00651355","MD","CLOSED","2014-08-28T23:59:12.000","2014-08-28T23:57:00.000","21230",NA,NA
"Dispatch Work Crew","3200  BOSTON ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-28T16:00:49.000","2014-08-28T16:00:49.000","CANTON","Debris Removed (Closed)","14-00650044","MD","CLOSED","2014-08-28T16:25:31.000","2014-08-28T16:25:00.000","21224",NA,NA
"Dispatch Work Crew","263 S CONKLING ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-28T15:09:00.000","2014-08-28T15:09:00.000","HIGHLANDTOWN","No Trouble Found (Closed)","14-00649803","MD","CLOSED","2014-08-28T19:56:06.000","2014-08-28T19:53:00.000","21224",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-26T19:32:25.000","2014-08-26T19:32:25.000","JONES FALLS AREA","No Trouble Found (Closed)","14-00644264","MD","CLOSED","2014-08-27T08:49:21.000","2014-08-27T08:48:00.000","21211",NA,NA
"Dispatch Work Crew","I 83 N &W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-25T21:44:53.000","2014-08-25T21:44:53.000","CROSS KEYS","No Trouble Found (Closed)","14-00640993","MD","CLOSED","2014-08-26T08:13:35.000","2014-08-26T08:13:00.000","21210",NA,NA
"Dispatch Work Crew","WATERVIEW AVE &S HANOVER ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-25T20:28:24.000","2014-08-25T20:28:24.000","MIDDLE BRANCH/REEDBIRD PARKS","No Trouble Found (Closed)","14-00640822","MD","CLOSED","2014-08-26T08:23:50.000","2014-08-26T08:23:00.000","21230",NA,NA
"Dispatch Work Crew","PERRING PKWY &E BELVEDERE AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-25T16:40:02.000","2014-08-25T16:40:02.000","MORGAN STATE UNIVERSITY","Debris Removed (Closed)","14-00639831","MD","CLOSED","2014-08-25T18:19:34.000","2014-08-25T18:19:00.000","21239",NA,NA
"Dispatch Work Crew","FALLS RD & I 83 N","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-25T14:25:51.000","2014-08-25T14:25:51.000","JONES FALLS AREA","Debris Removed (Closed)","14-00639100","MD","CLOSED","2014-08-25T15:20:57.000","2014-08-25T15:20:00.000","21211",NA,NA
"Dispatch Work Crew","WOODHAVEN DUVALL & WOLCOTT AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-22T17:58:49.000","2014-08-22T17:58:49.000","WINDSOR HILLS","No Trouble Found (Closed)","14-00634175","MD","CLOSED","2014-08-23T00:43:58.000","2014-08-23T00:42:00.000","21216",NA,NA
"Dispatch Work Crew","I 83 S &W NORTH AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-22T09:59:20.000","2014-08-22T09:59:20.000","BOLTON HILL","No Trouble Found (Closed)","14-00632090","MD","CLOSED","2014-08-22T11:41:58.000","2014-08-22T11:41:00.000","21217",NA,NA
"Dispatch Work Crew","I 395 S & I 95 S","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-21T12:38:50.000","2014-08-21T12:38:50.000","WESTPORT","Debris Removed (Closed)","14-00629230","MD","CLOSED","2014-08-21T17:09:35.000","2014-08-21T17:00:00.000","21230",NA,NA
"Dispatch Work Crew","1702 W COLD SPRING LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-19T16:01:46.000","2014-08-19T16:01:46.000","CROSS KEYS","Debris Removed (Closed)","14-00623225","MD","CLOSED","2014-08-19T16:21:14.000","2014-08-19T16:21:00.000","21209",NA,NA
"Dispatch Work Crew","I 83 N &W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-19T15:50:53.000","2014-08-19T15:50:53.000","CROSS KEYS","Debris Removed (Closed)","14-00623179","MD","CLOSED","2014-08-19T18:56:43.000","2014-08-19T18:56:00.000","21210",NA,NA
"Dispatch Work Crew","2400 S HANOVER ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-17T18:56:02.000","2014-08-17T18:56:02.000","PORT COVINGTON","No Trouble Found (Closed)","14-00617307","MD","CLOSED","2014-08-17T21:22:49.000","2014-08-17T21:22:00.000","21230",NA,NA
"Dispatch Work Crew","EASTLYNNE AVE & DULANY ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-17T12:52:43.000","2014-08-17T12:52:43.000","MILLHILL","Debris Removed (Closed)","14-00616816","MD","CLOSED","2014-08-17T17:41:17.000","2014-08-17T17:41:00.000","21223",NA,NA
"Dispatch Work Crew","400 E SARATOGA ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-16T17:34:53.000","2014-08-16T17:34:53.000","DOWNTOWN","Debris Removed (Closed)","14-00616145","MD","CLOSED","2014-08-17T16:07:26.000","2014-08-17T16:07:00.000","21202",NA,NA
"Dispatch Work Crew","700 S DEAN ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-14T19:47:03.000","2014-08-14T19:47:03.000","BREWERS HILL","Debris Removed (Closed)","14-00611344","MD","CLOSED","2014-08-14T20:26:00.000","2014-08-14T20:25:00.000","21224",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-14T18:02:10.000","2014-08-14T18:02:10.000","RESERVOIR HILL","Debris Removed (Closed)","14-00610870","MD","CLOSED","2014-08-14T18:52:05.000","2014-08-14T18:52:00.000","21217",NA,NA
"Dispatch Work Crew","15 S WASHINGTON ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-14T15:24:56.000","2014-08-14T15:24:56.000","WASHINGTON HILL","Debris Removed (Closed)","14-00610193","MD","CLOSED","2014-08-14T15:49:57.000","2014-08-14T15:49:00.000","21231",NA,NA
"Dispatch Work Crew","PERRING PKWY &E NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-13T11:10:19.000","2014-08-13T11:10:19.000","HARFORD-ECHODALE/PERRING PARKWAY","Debris Removed (Closed)","14-00605164","MD","CLOSED","2014-08-13T18:15:38.000","2014-08-13T18:15:00.000","21239",NA,NA
NA,"WATERVIEW AVE & POTEE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-12T18:12:14.000","2014-08-12T18:12:14.000","CHERRY HILL",NA,"14-00603532","MD","CLOSED","2014-08-12T18:21:51.000",NA,"21230",NA,NA
"Dispatch Work Crew","2201  EAGLE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-11T12:30:06.000","2014-08-11T12:30:06.000","CARROLLTON RIDGE","No Trouble Found (Closed)","14-00598034","MD","CLOSED","2014-08-11T12:52:45.000","2014-08-11T12:52:00.000","21223",NA,NA
"Dispatch Work Crew","2617  GWYNNS FALLS PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-10T19:06:04.000","2014-08-10T19:06:04.000","HANLON-LONGWOOD","No Trouble Found (Closed)","14-00597148","MD","CLOSED","2014-08-10T20:01:53.000","2014-08-10T20:01:00.000","21216",NA,NA
"Dispatch Work Crew","2100 E 20TH ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-09T19:41:33.000","2014-08-09T19:41:33.000","SOUTH CLIFTON PARK","No Trouble Found (Closed)","14-00596300","MD","CLOSED","2014-08-10T00:30:54.000","2014-08-10T00:30:00.000","21213",NA,NA
NA,"I 83 N &E CHASE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-09T17:23:00.000","2014-08-09T17:23:00.000","JOHNSTON SQUARE",NA,"14-00596151","MD","CLOSED","2014-08-09T18:54:19.000",NA,"21202",NA,NA
"Dispatch Work Crew","681  WASHINGTON BLVD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-08T18:00:59.000","2014-08-08T18:00:59.000","RIDGELY'S DELIGHT","No Trouble Found (Closed)","14-00594448","MD","CLOSED","2014-08-08T18:32:16.000","2014-08-08T18:32:00.000","21230",NA,NA
"Dispatch Work Crew","I 83 N & FALLS RD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-08T09:49:57.000","2014-08-08T09:49:57.000","JONES FALLS AREA","Debris Removed (Closed)","14-00592042","MD","CLOSED","2014-08-08T12:10:20.000","2014-08-08T12:10:00.000","21211",NA,NA
"Dispatch Work Crew","246 N ROSE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-07T18:43:33.000","2014-08-07T18:43:33.000","MCELDERRY PARK","Debris Removed (Closed)","14-00590901","MD","CLOSED","2014-08-07T19:49:21.000","2014-08-07T19:48:00.000","21224",NA,NA
NA,"N STRICKER ST & WINCHESTER ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-06T19:31:18.000","2014-08-06T19:31:18.000","SANDTOWN-WINCHESTER",NA,"14-00587228","MD","CLOSED","2014-08-06T21:31:16.000",NA,"21217",NA,NA
"Dispatch Work Crew","N ROBINSON ST & MCELDERRY ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-05T21:46:17.000","2014-08-05T21:46:17.000","ELLWOOD PARK/MONUMENT","Debris Removed (Closed)","14-00583997","MD","CLOSED","2014-08-05T23:54:58.000","2014-08-05T23:54:00.000","21205",NA,NA
NA,"4600  PARK HEIGHTS AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-05T12:15:18.000","2014-08-05T12:15:18.000","CENTRAL PARK HEIGHTS",NA,"14-00581002","MD","CLOSED","2014-08-05T13:46:22.000",NA,"21215",NA,NA
"Dispatch Work Crew","1 S SPRING ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-04T23:26:31.000","2014-08-04T23:26:31.000","WASHINGTON HILL","Debris Removed (Closed)","14-00580368","MD","CLOSED","2014-08-05T00:19:59.000","2014-08-05T00:19:00.000","21231",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-04T19:44:20.000","2014-08-04T19:44:20.000","JONES FALLS AREA","Debris Removed (Closed)","14-00579931","MD","CLOSED","2014-08-05T13:09:47.000","2014-08-05T13:00:00.000","21211",NA,NA
"Dispatch Work Crew","600 N ROBINSON ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-04T11:57:09.000","2014-08-04T11:57:09.000","ELLWOOD PARK/MONUMENT","Debris Removed (Closed)","14-00577311","MD","CLOSED","2014-08-04T14:58:47.000","2014-08-04T14:58:00.000","21205",NA,NA
"Dispatch Work Crew","1401 W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-03T19:41:26.000","2014-08-03T19:41:26.000","CROSS KEYS","Debris Removed (Closed)","14-00576502","MD","CLOSED","2014-08-03T20:04:45.000","2014-08-03T20:04:00.000","21209",NA,NA
"Dispatch Work Crew","I 83 S &W COLD SPRING LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-02T18:38:39.000","2014-08-02T18:38:39.000","WOODBERRY","Debris Removed (Closed)","14-00575442","MD","CLOSED","2014-08-02T22:07:38.000","2014-08-02T22:07:00.000","21209",NA,NA
"Dispatch Work Crew","KANE ST & NORTH PT BLVD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-08-01T13:51:59.000","2014-08-01T13:51:59.000","PULASKI INDUSTRIAL AREA","Debris Removed (Closed)","14-00572498","MD","CLOSED","2014-08-01T15:58:09.000","2014-08-01T15:58:00.000","21224",NA,NA
"Dispatch Work Crew","3240  GREENMOUNT AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-29T10:42:26.000","2015-07-29T10:42:26.000","ABELL","Debris Removed (Closed)","15-00598652","MD","CLOSED","2015-07-29T13:41:59.000","2015-07-29T13:41:00.000","21218",NA,NA
"Dispatch Work Crew","500  WILDWOOD PKWY","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-10T11:31:30.000","2015-06-10T11:31:30.000","ALLENDALE","No Trouble Found (Closed)","15-00451054","MD","CLOSED","2015-06-10T14:06:24.000","2015-06-10T14:06:00.000","21229",NA,NA
"Dispatch Work Crew","100  83GUILFORDEXIT  S","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-27T11:39:39.000","2015-06-27T11:39:39.000","MID-TOWN BELVEDERE","Debris Removed (Closed)","15-00503371","MD","CLOSED","2015-06-27T16:51:29.000","2015-06-27T16:51:00.000",NA,NA,NA
"Dispatch Work Crew","1031 W 36TH ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-27T16:15:48.000","2015-05-27T16:15:48.000","HAMPDEN","No Trouble Found (Closed)","15-00412787","MD","CLOSED","2015-05-27T17:32:53.000","2015-05-27T17:32:00.000","21211",NA,NA
"Dispatch Work Crew","W 36TH ST & ELM AVE, BALTIMORE, MD, 2121",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-18T15:13:48.000","2015-07-18T15:13:48.000","HAMPDEN","No Trouble Found (Closed)","15-00567178","MD","CLOSED","2015-07-18T19:54:45.000","2015-07-18T19:54:00.000",NA,NA,NA
"Dispatch Work Crew","W 28TH ST & I 83 N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-13T13:13:58.000","2015-05-13T13:13:58.000","DRUID HILL PARK","Debris Removed (Closed)","15-00374425","MD","CLOSED","2015-05-13T13:38:11.000","2015-05-13T13:38:00.000","21217",NA,NA
"Dispatch Work Crew","3200  AUCHENTOROLY TER","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-24T17:08:39.000","2015-06-24T17:08:39.000","PARKVIEW/WOODBROOK","Debris Removed (Closed)","15-00493966","MD","CLOSED","2015-06-24T17:50:21.000","2015-06-24T17:50:00.000","21217",NA,NA
"Dispatch Work Crew","2141  HUNTINGDON AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-14T23:33:15.000","2015-06-14T23:33:15.000","REMINGTON","Debris Removed (Closed)","15-00462184","MD","CLOSED","2015-06-15T00:37:49.000","2015-06-15T00:36:00.000","21211",NA,NA
"Dispatch Work Crew","2200 E BALTIMORE ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-10T10:14:44.000","2015-06-10T10:14:44.000","BUTCHER'S HILL","No Trouble Found (Closed)","15-00450728","MD","CLOSED","2015-06-10T14:58:18.000","2015-06-10T14:57:00.000","21231",NA,NA
"Dispatch Work Crew","5374  PERRING PKWY","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-23T19:43:50.000","2015-06-23T19:43:50.000","PERRING LOCH","Debris Removed (Closed)","15-00490577","MD","CLOSED","2015-06-23T20:57:08.000","2015-06-23T20:57:00.000","21239",NA,NA
"Dispatch Work Crew","1031 W 36TH ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-05T22:33:44.000","2015-05-05T22:33:44.000","HAMPDEN","Closed","15-00351894","MD","CLOSED","2015-05-27T16:16:11.000","2015-05-22T19:41:00.000","21211",NA,NA
"Dispatch Work Crew","3700 S HANOVER ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-29T18:36:13.000","2015-07-29T18:36:13.000","BROOKLYN","Debris Removed (Closed)","15-00601310","MD","CLOSED","2015-07-29T21:59:22.000","2015-07-29T21:58:00.000","21225",NA,NA
"Dispatch Work Crew","131 N CHESTER ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-23T21:36:04.000","2015-07-23T21:36:04.000","BUTCHER'S HILL","No Trouble Found (Closed)","15-00583607","MD","CLOSED","2015-07-23T23:06:38.000","2015-07-23T23:06:00.000","21231",NA,NA
"Dispatch Work Crew","S MONROE ST & MCHENRY ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-16T19:51:08.000","2015-05-16T19:51:08.000","CARROLLTON RIDGE","No Trouble Found (Closed)","15-00385367","MD","CLOSED","2015-05-16T21:05:43.000","2015-05-16T21:02:00.000","21223",NA,NA
"Dispatch Work Crew","119 N EUTAW ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-15T20:02:03.000","2015-05-15T20:02:03.000","DOWNTOWN","No Trouble Found (Closed)","15-00383724","MD","CLOSED","2015-05-15T21:58:06.000","2015-05-15T21:57:00.000","21201",NA,NA
"Dispatch Work Crew","I 83 N &W 28TH ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-22T14:35:19.000","2015-05-22T14:35:19.000","DRUID HILL PARK","Debris Removed (Closed)","15-00401655","MD","CLOSED","2015-05-22T17:04:07.000","2015-05-22T17:03:00.000","21217",NA,NA
NA,"2130 W COLD SPRING LN","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-07T18:47:17.000","2015-06-07T18:47:17.000","COLDSPRING",NA,"15-00443781","MD","DUPCLOSD","2015-06-07T20:41:52.000",NA,"21209",NA,NA
"Dispatch Work Crew","2130 W COLD SPRING LN","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-07T18:44:27.000","2015-06-07T18:44:27.000","COLDSPRING","Debris Removed (Closed)","15-00443701","MD","CLOSED","2015-06-07T20:41:52.000","2015-06-07T20:41:00.000","21209",NA,NA
"Dispatch Work Crew","1500 W NORTHERN PKWY","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-02T03:11:41.000","2015-08-02T03:11:41.000","SABINA-MATTFELDT","No Trouble Found (Closed)","15-00609729","MD","CLOSED","2015-08-02T08:45:29.000","2015-08-02T08:45:00.000","21209",NA,NA
"Dispatch Work Crew","NORTHERN PKWY TO SB I 83 & I 83 S, BALTI",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-09T15:24:49.000","2015-06-09T15:24:49.000","MOUNT WASHINGTON","No Trouble Found (Closed)","15-00448517","MD","CLOSED","2015-06-09T16:27:08.000","2015-06-09T16:26:00.000",NA,NA,NA
"Dispatch Work Crew","MORRIS RD & N FRANKLINTOWN RD, BALTIMORE",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-27T21:29:13.000","2015-06-27T21:29:13.000","GWYNNS FALLS/LEAKIN PARK","No Trouble Found (Closed)","15-00504425","MD","CLOSED","2015-06-28T02:49:06.000","2015-06-28T02:48:00.000",NA,NA,NA
NA,"1401 W BALTIMORE ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-09T16:13:29.000","2015-07-09T16:13:29.000","FRANKLIN SQUARE",NA,"15-00539830","MD","CLOSED","2015-07-09T18:37:44.000",NA,"21223",NA,NA
"Dispatch Work Crew","3018 E BALTIMORE ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-02T18:59:27.000","2015-07-02T18:59:27.000","BALTIMORE-LINWOOD","No Trouble Found (Closed)","15-00521464","MD","CLOSED","2015-07-02T20:12:10.000","2015-07-02T20:12:00.000","21224",NA,NA
"Dispatch Work Crew","200  PRESSTMAN ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-31T22:49:41.000","2015-05-31T22:49:41.000","BOLTON HILL","No Trouble Found (Closed)","15-00424738","MD","CLOSED","2015-06-01T00:27:13.000","2015-06-01T00:27:00.000","21217",NA,NA
"Dispatch Work Crew","5400  83  N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-01T00:08:21.000","2015-06-01T00:08:21.000","CROSS KEYS","No Trouble Found (Closed)","15-00424799","MD","CLOSED","2015-06-01T01:01:55.000","2015-06-01T01:01:00.000","21210",NA,NA
"Dispatch Work Crew","E CHASE ST & I 83 N","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-02T05:36:18.000","2015-06-02T05:36:18.000","JOHNSTON SQUARE","Debris Removed (Closed)","15-00428462","MD","CLOSED","2015-06-02T13:51:20.000","2015-06-02T13:51:00.000","21202",NA,NA
"Dispatch Work Crew","3636  ESTHER PL","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-26T18:05:48.000","2015-06-26T18:05:48.000","BALTIMORE HIGHLANDS","No Trouble Found (Closed)","15-00502405","MD","CLOSED","2015-06-26T21:02:26.000","2015-06-26T21:02:00.000","21224",NA,NA
"Dispatch Work Crew","I 83 N & W NORTHERN PKWY, BALTIMORE, MD,",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-06-27T21:24:19.000","2015-06-27T21:24:19.000","CROSS KEYS","Debris Removed (Closed)","15-00504417","MD","CLOSED","2015-06-27T23:55:04.000","2015-06-27T23:54:00.000",NA,NA,NA
"Dispatch Work Crew","2700 E HOFFMAN ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-20T08:56:06.000","2015-07-20T08:56:06.000","BEREA","No Trouble Found (Closed)","15-00568921","MD","CLOSED","2015-07-20T09:23:10.000","2015-07-20T09:22:00.000","21213",NA,NA
"Dispatch Work Crew","3306  FLEET ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-03T13:01:02.000","2015-07-03T13:01:02.000","CANTON","No Trouble Found (Closed)","15-00523024","MD","CLOSED","2015-07-03T17:26:19.000","2015-07-03T17:25:00.000","21224",NA,NA
"Dispatch Work Crew","5500  RADECKE AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-13T19:21:36.000","2015-05-13T19:21:36.000","FRANKFORD","Debris Removed (Closed)","15-00376155","MD","CLOSED","2015-05-13T20:38:56.000","2015-05-13T20:38:00.000","21206",NA,NA
"Dispatch Work Crew","SISSON ST & W 29TH ST, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-28T15:31:26.000","2015-07-28T15:31:26.000","REMINGTON","Debris Removed (Closed)","15-00596826","MD","CLOSED","2015-07-28T16:24:48.000","2015-07-28T16:24:00.000",NA,NA,NA
"Dispatch Work Crew","4609  WALTHER AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-04T21:57:08.000","2015-07-04T21:57:08.000","MORAVIA-WALTHER","No Trouble Found (Closed)","15-00524855","MD","CLOSED","2015-07-04T22:49:59.000","2015-07-04T22:49:00.000","21214",NA,NA
NA,"W 29TH ST & SISSON ST, BALTIMORE, MD, 21",NA,"ZTRMDEBR","TRM-Debris in Roadway","2015-07-28T15:50:05.000","2015-07-28T15:50:05.000","REMINGTON",NA,"15-00596947","MD","DUPCLOSD","2015-07-28T16:24:48.000",NA,NA,NA,NA
"Dispatch Work Crew","HILTON PKWY & EDMONDSON AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-29T14:28:09.000","2015-05-29T14:28:09.000","CARROLL-SOUTH HILTON","Debris Removed (Closed)","15-00420222","MD","CLOSED","2015-05-29T20:47:35.000","2015-05-29T20:47:00.000","21229",NA,NA
"Dispatch Work Crew","2318  MOUNT ROYAL TER","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-28T01:46:40.000","2015-06-28T01:46:40.000","RESERVOIR HILL","Debris Removed (Closed)","15-00504709","MD","CLOSED","2015-06-28T17:27:02.000","2015-06-28T17:26:00.000","21217",NA,NA
"Dispatch Work Crew","330 N HOLLIDAY ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-13T12:13:58.000","2015-07-13T12:13:58.000","DOWNTOWN","Debris Removed (Closed)","15-00548061","MD","CLOSED","2015-07-13T16:30:32.000","2015-07-13T16:30:00.000","21202",NA,NA
NA,"3107 E FAYETTE ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-08-04T22:27:26.000","2015-08-04T22:27:26.000","BALTIMORE-LINWOOD",NA,"15-00618874","MD","OPEN","2015-08-04T22:27:26.000",NA,"21224",NA,NA
"Dispatch Work Crew","1309 W NORTHERN PKWY","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-05T17:43:46.000","2015-07-05T17:43:46.000","CROSS KEYS","No Trouble Found (Closed)","15-00525464","MD","CLOSED","2015-07-05T20:29:52.000","2015-07-05T20:29:00.000","21209",NA,NA
"Dispatch Work Crew","E BALTIMORE ST & N BROADWAY, BALTIMORE,","baltimore","ZTRMDEBR","TRM-Debris in Roadway","2015-07-21T04:48:35.000","2015-07-21T04:48:35.000","WASHINGTON HILL","Debris Removed (Closed)","15-00572437","MD","CLOSED","2015-07-21T10:23:15.000","2015-07-21T10:23:00.000","21231",NA,NA
"Dispatch Work Crew","600  WATER ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-05-28T23:00:08.000","2015-05-28T23:00:08.000","DOWNTOWN","Debris Removed (Closed)","15-00418301","MD","CLOSED","2015-05-28T23:33:52.000","2015-05-28T23:33:00.000","21202",NA,NA
"Dispatch Work Crew","315  MCALLISTER ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-07-22T09:47:14.000","2015-07-22T09:47:14.000","GREENMOUNT WEST","Debris Removed (Closed)","15-00576568","MD","CLOSED","2015-07-22T13:06:11.000","2015-07-22T13:05:00.000","21217",NA,NA
"Dispatch Work Crew","1410  BUSH ST","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2015-06-29T00:00:38.000","2015-06-29T00:00:38.000","CARROLL - CAMDEN INDUSTRIAL AREA","No Trouble Found (Closed)","15-00505801","MD","CLOSED","2015-06-29T17:19:49.000","2015-06-29T17:17:00.000","21230",NA,NA
