"","latitude","longitude","deathdate","ptype","druginv","alcinv","accdate"
"1211","39.10340556","-77.19086389","0","2","8","8","10052003"
"1212","39.10340556","-77.19086389","0","2","8","8","10052003"
"1213","39.10340556","-77.19086389","0","1","8","1","10052003"
"1214","39.10340556","-77.19086389","0","2","8","8","10052003"
"1215","39.10340556","-77.19086389","0","2","8","8","10052003"
"1216","39.10340556","-77.19086389","0","2","8","8","10052003"
"1217","39.10340556","-77.19086389","0","2","8","8","10052003"
"1218","39.36728333","-76.44929722","10052003","1","8","8","10052003"
"1219","39.36728333","-76.44929722","0","1","8","0","10052003"
"1220","39.36728333","-76.44929722","10052003","2","8","8","10052003"
"1221","39.05314167","-76.69563611","10162003","1","8","8","10162003"
"1222","39.47735833","-76.913675","0","1","8","0","10192003"
"1223","39.47735833","-76.913675","0","1","8","0","10192003"
"1224","39.47735833","-76.913675","10192003","2","8","8","10192003"
"1225","39.70424167","-76.64256389","0","1","8","0","10202003"
"1226","39.70424167","-76.64256389","10202003","1","8","8","10202003"
"1227","39.45243333","-77.34380278","0","1","8","0","10212003"
"1228","39.45243333","-77.34380278","10212003","5","8","0","10212003"
"1229","38.96418056","-76.89239167","5172003","1","8","1","5172003"
"1230","38.81636667","-76.92483611","5312003","1","8","8","5312003"
"1231","38.81636667","-76.92483611","0","2","8","8","5312003"
"1232","38.81636667","-76.92483611","0","2","8","8","5312003"
"1233","38.81636667","-76.92483611","0","2","8","8","5312003"
"1234","39.15998333","-77.27703611","6172003","1","8","0","6102003"
"1235","38.91641389","-76.88281944","6222003","1","8","8","6222003"
"1236","38.91641389","-76.88281944","0","1","8","8","6222003"
"1237","38.91641389","-76.88281944","0","2","8","8","6222003"
"1238","38.12943889","-75.69526389","8232003","5","8","1","8232003"
"1239","38.12943889","-75.69526389","0","1","8","0","8232003"
"1240","39.17004444","-77.29648333","0","1","8","0","10102003"
"1241","39.17004444","-77.29648333","10102003","2","8","8","10102003"
"1242","39.02135278","-76.939525","10242003","1","8","8","10242003"
"1243","39.65321667","-76.23540556","10262003","1","8","8","10262003"
"1244","39.65321667","-76.23540556","0","1","8","0","10262003"
"1245","39.65321667","-76.23540556","0","2","8","8","10262003"
"1246","39.65321667","-76.23540556","10262003","2","8","8","10262003"
"1247","39.65321667","-76.23540556","10262003","2","8","8","10262003"
"1248","39.27674444","-77.03428056","0","1","8","0","10272003"
"1249","39.27674444","-77.03428056","0","1","8","0","10272003"
"1250","39.27674444","-77.03428056","10272003","1","8","0","10272003"
"1251","39.69543889","-79.26936111","0","2","8","8","5232003"
"1252","39.69543889","-79.26936111","0","1","8","0","5232003"
"1253","39.69543889","-79.26936111","0","2","8","8","5232003"
"1254","39.69543889","-79.26936111","0","1","8","0","5232003"
"1255","39.69543889","-79.26936111","0","2","0","0","5232003"
"1256","39.69543889","-79.26936111","0","1","8","0","5232003"
"1257","39.69543889","-79.26936111","0","1","8","0","5232003"
"1258","39.69543889","-79.26936111","0","1","8","0","5232003"
"1259","39.69543889","-79.26936111","5232003","5","8","0","5232003"
"1260","39.69543889","-79.26936111","0","1","8","0","5232003"
"1261","39.69543889","-79.26936111","0","1","8","0","5232003"
"1262","39.69543889","-79.26936111","0","1","8","0","5232003"
"1263","39.69543889","-79.26936111","0","1","8","0","5232003"
"1264","39.69543889","-79.26936111","0","2","8","8","5232003"
"1265","39.69543889","-79.26936111","0","2","8","8","5232003"
"1266","39.69543889","-79.26936111","0","1","8","0","5232003"
"1267","39.69543889","-79.26936111","0","2","8","8","5232003"
"1268","39.69543889","-79.26936111","0","1","8","0","5232003"
"1269","39.69543889","-79.26936111","0","1","8","0","5232003"
"1270","39.69543889","-79.26936111","0","2","8","0","5232003"
"1271","39.69543889","-79.26936111","0","1","8","0","5232003"
"1272","39.69543889","-79.26936111","0","1","8","0","5232003"
"1273","39.69543889","-79.26936111","0","2","0","0","5232003"
"1274","39.69543889","-79.26936111","0","2","8","8","5232003"
"1275","39.69543889","-79.26936111","0","2","0","0","5232003"
"1276","39.69543889","-79.26936111","0","1","8","0","5232003"
"1277","39.69543889","-79.26936111","5232003","2","8","8","5232003"
"1278","39.69543889","-79.26936111","0","1","8","0","5232003"
"1279","39.69543889","-79.26936111","0","1","8","0","5232003"
"1280","39.69543889","-79.26936111","0","1","8","0","5232003"
"1281","39.69543889","-79.26936111","0","2","8","8","5232003"
"1282","39.69543889","-79.26936111","0","2","8","8","5232003"
"1283","39.69543889","-79.26936111","0","2","0","0","5232003"
"1284","39.69543889","-79.26936111","0","1","8","0","5232003"
"1285","39.69543889","-79.26936111","0","2","8","8","5232003"
"1286","39.69543889","-79.26936111","0","1","8","0","5232003"
"1287","39.69543889","-79.26936111","0","2","8","8","5232003"
"1288","39.69543889","-79.26936111","0","1","8","0","5232003"
"1289","39.69543889","-79.26936111","0","1","8","0","5232003"
"1290","39.69543889","-79.26936111","0","1","8","0","5232003"
"1291","39.69543889","-79.26936111","0","1","8","0","5232003"
"1292","39.69543889","-79.26936111","0","2","0","0","5232003"
"1293","39.69543889","-79.26936111","0","2","0","0","5232003"
"1294","39.69543889","-79.26936111","0","1","8","0","5232003"
"1295","39.69543889","-79.26936111","0","2","8","0","5232003"
"1296","39.69543889","-79.26936111","0","2","8","8","5232003"
"1297","39.69543889","-79.26936111","0","2","8","8","5232003"
"1298","39.69543889","-79.26936111","0","2","8","8","5232003"
"1299","39.69543889","-79.26936111","0","1","8","0","5232003"
"1300","39.69543889","-79.26936111","0","2","8","8","5232003"
"1301","39.69543889","-79.26936111","0","1","8","0","5232003"
"1302","39.69543889","-79.26936111","0","1","8","0","5232003"
"1303","39.69543889","-79.26936111","0","2","8","8","5232003"
"1304","39.69543889","-79.26936111","0","1","8","0","5232003"
"1305","39.69543889","-79.26936111","0","1","8","0","5232003"
"1306","39.69543889","-79.26936111","0","2","0","0","5232003"
"1307","39.69543889","-79.26936111","0","1","8","0","5232003"
"1308","39.69543889","-79.26936111","0","2","8","8","5232003"
"1309","39.69543889","-79.26936111","0","1","8","0","5232003"
"1310","39.69543889","-79.26936111","0","2","8","8","5232003"
"1311","39.69543889","-79.26936111","0","2","8","8","5232003"
"1312","39.69543889","-79.26936111","0","1","8","0","5232003"
"1313","39.69543889","-79.26936111","0","2","8","8","5232003"
"1314","39.69543889","-79.26936111","0","2","8","8","5232003"
"1315","39.69543889","-79.26936111","0","1","8","0","5232003"
"1316","39.69543889","-79.26936111","0","2","8","8","5232003"
"1317","39.69543889","-79.26936111","0","1","8","0","5232003"
"1318","39.69543889","-79.26936111","0","1","8","0","5232003"
"1319","39.69543889","-79.26936111","0","1","8","0","5232003"
"1320","39.69543889","-79.26936111","0","2","8","8","5232003"
"1321","39.69543889","-79.26936111","0","2","8","8","5232003"
"1322","39.69543889","-79.26936111","0","2","8","8","5232003"
"1323","39.69543889","-79.26936111","0","2","0","0","5232003"
"1324","39.69543889","-79.26936111","0","1","8","0","5232003"
"1325","39.69543889","-79.26936111","0","2","8","8","5232003"
"1326","39.69543889","-79.26936111","0","1","8","0","5232003"
"1327","39.69543889","-79.26936111","0","1","8","0","5232003"
"1328","39.69543889","-79.26936111","0","1","8","0","5232003"
"1329","39.69543889","-79.26936111","0","1","8","0","5232003"
"1330","39.69543889","-79.26936111","0","1","8","8","5232003"
"1331","39.69543889","-79.26936111","0","2","0","8","5232003"
"1332","39.69543889","-79.26936111","0","2","8","8","5232003"
"1333",".",".",".",".",".",".","."
"1334","39.69543889","-79.26936111","0","2","8","8","5232003"
"1335","39.69543889","-79.26936111","0","2","0","0","5232003"
"1336","39.69543889","-79.26936111","0","1","8","0","5232003"
"1337","38.84994167","-76.96215556","0","1","8","0","4162003"
"1338","38.84994167","-76.96215556","0","1","8","0","4162003"
"1339","38.84994167","-76.96215556","0","1","8","1","4162003"
"1340","38.84994167","-76.96215556","4162003","1","8","1","4162003"
"1341","39.63504444","-78.83037222","6142003","1","8","8","6142003"
"1342","39.63504444","-78.83037222","0","2","8","8","6142003"
"1343","39.63504444","-78.83037222","0","1","8","0","6142003"
"1344","39.63504444","-78.83037222","0","2","8","8","6142003"
"1345","39.63504444","-78.83037222","0","2","8","8","6142003"
"1346","39.63504444","-78.83037222","0","1","8","0","6142003"
"1347","39.69319167","-79.15949444","7012003","1","8","8","6302003"
"1348","39.69319167","-79.15949444","0","1","8","0","6302003"
"1349","38.98543056","-76.15124722","8102003","5","8","1","8102003"
"1350","38.98543056","-76.15124722","0","1","8","0","8102003"
"1351","38.89839444","-76.83176667","10262003","5","8","0","10262003"
"1352","38.89839444","-76.83176667","0","1","8","0","10262003"
"1353","39.30270278","-76.74336111","10312003","1","8","0","10312003"
"1354","39.49688611","-76.6675","11012003","1","8","1","11012003"
"1355","39.06298056","-75.77239167","0","2","8","8","11012003"
"1356","39.06298056","-75.77239167","0","2","8","8","11012003"
"1357","39.06298056","-75.77239167","0","2","8","8","11012003"
"1358","39.06298056","-75.77239167","0","2","8","8","11012003"
"1359","39.06298056","-75.77239167","11012003","1","8","0","11012003"
"1360","39.06298056","-75.77239167","0","1","8","1","11012003"
"1361","38.42204167","-75.66444167","0","1","8","1","11022003"
"1362","38.42204167","-75.66444167","11022003","2","8","8","11022003"
"1363","39.33695278","-76.712575","0","1","8","0","11022003"
"1364","39.33695278","-76.712575","11052003","2","8","8","11022003"
"1365","39.14068611","-75.92638056","11052003","1","8","8","11052003"
"1366","39.14068611","-75.92638056","0","1","8","0","11052003"
"1367","39.56564444","-76.142475","0","1","8","0","11062003"
"1368","39.56564444","-76.142475","0","2","8","8","11062003"
"1369","39.56564444","-76.142475","0","1","8","0","11062003"
"1370","39.56564444","-76.142475","0","2","8","8","11062003"
"1371","39.56564444","-76.142475","0","2","8","8","11062003"
"1372","39.56564444","-76.142475","0","1","8","0","11062003"
"1373","39.56564444","-76.142475","0","2","8","8","11062003"
"1374","39.56564444","-76.142475","11062003","2","8","8","11062003"
"1375","39.41348056","-76.94843889","11072003","1","8","0","11072003"
"1376","39.52891944","-77.6859","0","1","8","0","11082003"
"1377","39.52891944","-77.6859","11082003","2","8","8","11082003"
"1378","39.52891944","-77.6859","0","1","8","0","11082003"
"1379","38.99132778","-76.14355556","11042003","1","8","0","11042003"
"1380","38.99132778","-76.14355556","0","1","8","0","11042003"
"1381","38.99132778","-76.14355556","0","1","8","0","11042003"
"1382","38.99132778","-76.14355556","0","2","8","8","11042003"
"1383","38.99132778","-76.14355556","0","1","8","0","11042003"
"1384","39.30754444","-76.59466389","0","1","8","0","7152003"
"1385","39.30754444","-76.59466389","0","1","8","0","7152003"
"1386","39.30754444","-76.59466389","7152003","2","8","8","7152003"
"1387","39.11718889","-77.16893056","10172003","5","8","0","10172003"
"1388","39.11718889","-77.16893056","0","1","8","1","10172003"
"1389","38.99341111","-77.00920278","0","1","8","0","10222003"
"1390","38.99341111","-77.00920278","0","1","8","0","10222003"
"1391","38.99341111","-77.00920278","10222003","2","8","8","10222003"
"1392","38.27288611","-75.57084444","0","2","8","8","11012003"
"1393","38.27288611","-75.57084444","11012003","1","8","1","11012003"
"1394","39.33478889","-76.73463611","0","1","8","0","11042003"
"1395","39.33478889","-76.73463611","0","1","8","0","11042003"
"1396","39.33478889","-76.73463611","11042003","5","8","8","11042003"
"1397","39.33478889","-76.73463611","0","1","8","0","11042003"
"1398","39.33478889","-76.73463611","0","1","8","0","11042003"
"1399","39.33478889","-76.73463611","0","2","8","8","11042003"
"1400","39.33478889","-76.73463611","0","5","8","8","11042003"
"1401",".",".",".",".",".",".","."
"1402","38.61400556","-76.92377778","11092003","1","8","8","11092003"
"1403","38.95930833","-75.79751111","11102003","1","8","8","11102003"
"1404","39.716425","-76.76193333","11102003","1","1","1","11092003"
"1405","39.13261111","-76.58618056","11142003","2","8","8","11142003"
"1406","39.13261111","-76.58618056","0","1","8","1","11142003"
"1407","39.31703611","-76.51601111","11152003","1","8","1","11142003"
"1408","39.31703611","-76.51601111","11152003","2","8","8","11142003"
"1409","39.31703611","-76.51601111","0","2","8","8","11142003"
"1410","39.31703611","-76.51601111","0","1","8","0","11142003"
"1411","39.51011111","-77.12724167","11162003","1","8","8","11162003"
"1412","39.51011111","-77.12724167","0","1","8","0","11162003"
"1413",".",".","11172003","1","8","0","11172003"
"1414",".",".","0","1","8","0","11172003"
"1415","39.31486111","-76.45009722","11182003","5","8","1","11182003"
"1416","39.31486111","-76.45009722","0","1","8","0","11182003"
"1417","38.84227222","-76.75896389","11192003","1","8","1","11192003"
"1418","38.84227222","-76.75896389","11192003","2","8","8","11192003"
"1419","38.84227222","-76.75896389","11192003","1","8","0","11192003"
"1420","39.55795833","-76.49641667","11252003","1","8","0","11252003"
"1421","39.55795833","-76.49641667","0","2","8","8","11252003"
"1422","39.55795833","-76.49641667","0","1","8","0","11252003"
"1423","39.70493056","-76.912125","10052003","1","8","8","10052003"
"1424","39.70493056","-76.912125","0","1","8","0","10052003"
"1425","39.70493056","-76.912125","0","2","8","8","10052003"
"1426","39.39551944","-76.689125","11042003","1","8","8","11042003"
"1427","39.26670556","-76.69303333","10092003","5","8","0","10082003"
"1428","39.26670556","-76.69303333","0","2","8","8","10082003"
"1429","39.26670556","-76.69303333","0","1","8","0","10082003"
"1430","38.94953611","-76.20914167","11112003","1","8","8","11112003"
"1431","38.36751389","-75.66669167","0","1","8","0","11212003"
"1432","38.36751389","-75.66669167","11212003","1","8","1","11212003"
"1433","38.36751389","-75.66669167","0","2","0","0","11212003"
"1434","39.61938611","-76.20143333","11092003","1","8","8","11092003"
"1435","39.36401111","-76.44195833","11222003","5","8","8","11222003"
"1436","39.36401111","-76.44195833","0","1","8","0","11222003"
"1437","39.50209167","-76.78066389","11222003","1","8","0","11222003"
"1438","39.50209167","-76.78066389","0","1","8","0","11222003"
"1439","39.50209167","-76.78066389","0","2","8","8","11222003"
"1440","39.65360556","-76.23025833","0","1","8","0","11262003"
"1441","39.65360556","-76.23025833","11262003","6","8","8","11262003"
"1442","38.62908333","-75.89336667","0","2","8","8","11272003"
"1443","38.62908333","-75.89336667","11282003","1","8","8","11272003"
"1444","39.59958611","-76.93563611","0","1","8","0","12022003"
