"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","3341  KENTUCKY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T16:42:17.000","2015-04-09T16:42:17.000","BELAIR-EDISON","Abated - Close SR","15-00271110","MD","CLOSED","2015-04-09T18:08:13.000","2015-04-09T18:07:00.000","21213",1,-76.5672993,39.3210455
NA,"E 39TH ST & SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T16:36:58.000","2015-04-09T16:36:58.000","GUILFORD",NA,"15-00271079","MD","NEW","2015-04-07T16:36:58.000",NA,"21218",1,-99.0260407,40.713871
NA,"3500 S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T15:19:56.000","2015-04-09T15:19:56.000","BROOKLYN",NA,"15-00270737","MD","NEW","2015-04-07T15:19:56.000",NA,"21225",1,-76.6086211,39.2403956
NA,"656 E 37TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T15:23:32.000","2015-04-09T15:23:32.000","WAVERLY",NA,"15-00270759","MD","OPEN","2015-04-07T15:23:32.000",NA,"21218",1,-76.606042,39.3336734
"Dispatch Work Crew","1524 E 33RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T15:06:43.000","2015-04-09T15:06:43.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00270660","MD","CLOSED","2015-04-07T18:20:31.000","2015-04-07T18:19:00.000","21218",1,-76.592356,39.328734
NA,"8  CLUB RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T14:39:43.000","2015-04-09T14:39:43.000","ROLAND PARK",NA,"15-00270529","MD","NEW","2015-04-07T14:39:43.000",NA,"21210",1,-76.6374253,39.3493962
"Dispatch Work Crew","5100  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T14:28:30.000","2015-04-09T14:28:30.000","WESTGATE","Abated - Close SR","15-00270465","MD","CLOSED","2015-04-09T16:09:02.000","2015-04-09T16:00:00.000","21229",1,-76.7055392,39.2916708
NA,"3808  SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T14:27:33.000","2015-04-09T14:27:33.000","GUILFORD",NA,"15-00270459","MD","DUPCLOSD","2015-04-07T16:43:17.000",NA,"21218",1,-76.615373,39.336175
NA,"2600 W LAFAYETTE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T14:13:40.000","2015-04-09T14:13:40.000","MOSHER",NA,"15-00270390","MD","NEW","2015-04-07T14:13:40.000",NA,"21216",1,-76.6596183,39.2983263
NA,"2300  GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T14:10:42.000","2015-04-09T14:10:42.000","BARCLAY",NA,"15-00270379","MD","OPEN","2015-04-07T16:30:07.000",NA,"21218",1,-76.6095041,39.3155309
NA,"100 E 33RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T14:02:55.000","2015-04-09T14:02:55.000","CHARLES VILLAGE",NA,"15-00270343","MD","OPEN","2015-04-07T16:30:30.000",NA,"21218",1,-76.6159552,39.3282364
NA,"3600  WILKENS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T13:35:24.000","2015-04-09T13:35:24.000","IRVINGTON",NA,"15-00270194","MD","NEW","2015-04-07T13:35:24.000",NA,"21229",1,-76.6800381,39.2711096
NA,"WASHINGTON BLVD &W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T13:31:52.000","2015-04-09T13:31:52.000","MORRELL PARK",NA,"15-00270176","MD","OPEN","2015-04-07T13:32:57.000",NA,"21230",1,-76.7243256,39.2093698
"Dispatch Work Crew","25 W FAYETTE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T13:21:21.000","2015-04-09T13:21:21.000","DOWNTOWN","Abated - Close SR","15-00270123","MD","CLOSED","2015-04-09T17:40:04.000","2015-04-09T17:39:00.000","21201",1,-76.6161715,39.2901384
NA,"SOUTHERN AVE & GILRAY DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T13:20:28.000","2015-04-09T13:20:28.000","LAURAVILLE",NA,"15-00270114","MD","OPEN","2015-04-07T16:30:50.000",NA,"21214",1,-89.9566443,35.1153292
"Dispatch Work Crew","717  YALE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T13:18:17.000","2015-04-09T13:18:17.000","YALE HEIGHTS","Abated - Close SR","15-00270102","MD","CLOSED","2015-04-07T18:18:16.000","2015-04-07T18:17:00.000","21229",1,-76.6889,39.274289
NA,"S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T12:55:45.000","2015-04-09T12:55:45.000","PORT COVINGTON",NA,"15-00270003","MD","NEW","2015-04-07T12:55:45.000",NA,"21230",1,-76.6147011,39.2616375
NA,"W PATAPSCO AVE & POTEE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T12:53:51.000","2015-04-09T12:53:51.000","BROOKLYN",NA,"15-00269995","MD","OPEN","2015-04-07T13:31:25.000",NA,"21225",1,-76.644183,39.2510515
"Dispatch Work Crew","800  APPLETON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T12:38:25.000","2015-04-09T12:38:25.000","MIDTOWN-EDMONDSON","Abated - Close SR","15-00269919","MD","CLOSED","2015-04-07T18:17:08.000","2015-04-07T18:16:00.000","21217",1,-76.648582,39.29788
NA,"2 E 26TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T12:37:55.000","2015-04-09T12:37:55.000","CHARLES VILLAGE",NA,"15-00269915","MD","OPEN","2015-04-07T12:37:55.000",NA,"21218",1,-76.616563,39.319593
"Dispatch Work Crew","83  N","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T12:34:36.000","2015-04-09T12:34:36.000","DOWNTOWN","Abated - Close SR","15-00269899","MD","CLOSED","2015-04-07T18:13:24.000","2015-04-07T18:13:00.000","21202",1,-75.0857203,38.3324446
NA,"710 E BELVEDERE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T12:27:40.000","2015-04-09T12:27:40.000","CHINQUAPIN PARK-BELVEDERE",NA,"15-00269872","MD","OPEN","2015-04-07T12:27:40.000",NA,"21212",1,-76.6067659,39.364161
NA,"5102  BROOK GREEN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:54:25.000","2015-04-09T11:54:25.000","TEN HILLS",NA,"15-00269713","MD","OPEN","2015-04-07T13:29:20.000",NA,"21229",1,-76.704776,39.287948
"Dispatch Work Crew","2208  MARYLAND AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:49:42.000","2015-04-09T11:49:42.000","CHARLES VILLAGE","Abated - Close SR","15-00269692","MD","CLOSED","2015-04-07T16:47:56.000","2015-04-07T16:47:00.000","21218",1,-76.6185239,39.314509
"Dispatch Work Crew","4202  CHARLCOTE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:47:53.000","2015-04-09T11:47:53.000","GUILFORD","Abated - Close SR","15-00269680","MD","CLOSED","2015-04-07T16:02:52.000","2015-04-07T16:02:00.000","21218",1,-76.618772,39.340116
"Dispatch Work Crew","207  CHURCHWARDENS RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:45:49.000","2015-04-09T11:45:49.000","HOMELAND","Abated - Close SR","15-00269675","MD","CLOSED","2015-04-07T15:00:04.000","2015-04-07T14:59:00.000","21212",1,-76.61905,39.364494
NA,"701 W COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:39:03.000","2015-04-09T11:39:03.000","KESWICK",NA,"15-00269656","MD","DUPCLOSD","2015-04-07T14:50:40.000",NA,"21212",1,-76.6337258,39.3443074
"Dispatch Work Crew","E 24TH ST & GREENMOUNT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:23:47.000","2015-04-09T11:23:47.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00269564","MD","CLOSED","2015-04-07T18:16:36.000","2015-04-07T18:15:00.000","21218",1,-114.5065349,32.684787
"Dispatch Work Crew","W NORTH AVE &N FULTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:19:39.000","2015-04-09T11:19:39.000","MONDAWMIN","Abated - Close SR","15-00269548","MD","CLOSED","2015-04-07T16:07:37.000","2015-04-07T16:07:00.000","21217",1,-87.8106306,41.9087923
"Dispatch Work Crew","800  WYMAN PARK DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:10:23.000","2015-04-09T11:10:23.000","JONES FALLS AREA","Abated - Close SR","15-00269504","MD","CLOSED","2015-04-07T16:07:51.000","2015-04-07T16:07:00.000","21211",1,-76.6293837,39.3222815
"Dispatch Work Crew","4800  PIMLICO RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:09:41.000","2015-04-09T11:09:41.000","CENTRAL PARK HEIGHTS","Abated - Close SR","15-00269501","MD","CLOSED","2015-04-07T16:08:35.000","2015-04-07T16:00:00.000","21215",1,-76.6689776,39.3468753
"Dispatch Work Crew","2500  EUTAW PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:07:53.000","2015-04-09T11:07:53.000","RESERVOIR HILL","Abated - Close SR","15-00269498","MD","CLOSED","2015-04-07T14:36:02.000","2015-04-07T14:36:00.000","21217",1,-76.63873,39.314822
"Dispatch Work Crew","2200  EUTAW PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:06:10.000","2015-04-09T11:06:10.000","RESERVOIR HILL","Abated - Close SR","15-00269489","MD","CLOSED","2015-04-07T14:33:42.000","2015-04-07T14:33:00.000","21217",1,-76.634421,39.310594
"Dispatch Work Crew","2400  EUTAW PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T11:04:20.000","2015-04-09T11:04:20.000","RESERVOIR HILL","Abated - Close SR","15-00269476","MD","CLOSED","2015-04-07T14:35:09.000","2015-04-07T14:35:00.000","21217",1,-76.637145,39.313198
"Dispatch Work Crew","900  SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T10:56:59.000","2015-04-09T10:56:59.000","MOUNT VERNON","Abated - Close SR","15-00269444","MD","CLOSED","2015-04-07T13:33:17.000","2015-04-07T13:32:00.000","21202",1,-76.6143623,39.2998356
"Dispatch Work Crew","2812  WATERVIEW AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T10:45:15.000","2015-04-09T10:45:15.000","CHERRY HILL","Abated - Close SR","15-00269431","MD","CLOSED","2015-04-07T18:26:39.000","2015-04-07T18:26:00.000","21230",1,-76.6351714,39.2593621
"Dispatch Work Crew","OLD YORK RD &E 41ST ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T10:42:38.000","2015-04-09T10:42:38.000","PEN LUCY","Abated - Close SR","15-00269423","MD","CLOSED","2015-04-07T16:41:05.000","2015-04-07T16:39:00.000","21218",1,-75.1325966,40.0722441
"Dispatch Work Crew","4001 E BALTIMORE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T09:27:45.000","2015-04-09T09:27:45.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00269370","MD","CLOSED","2015-04-07T16:30:33.000","2015-04-07T16:30:00.000","21224",1,-76.563665,39.29246
"Dispatch Work Crew","4300  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T20:39:09.000","2015-04-08T20:39:09.000","ROGNEL HEIGHTS","Abated - Close SR","15-00268926","MD","CLOSED","2015-04-07T16:06:50.000","2015-04-07T16:06:00.000","21229",1,-76.6871122,39.2936936
"Dispatch Work Crew","1900  AISQUITH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T01:26:11.000","2015-04-09T01:26:11.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00269325","MD","CLOSED","2015-04-07T18:09:30.000","2015-04-07T18:00:00.000","21218",1,-76.602855,39.3121996
"Dispatch Work Crew","400  DREW ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T00:35:07.000","2015-04-09T00:35:07.000","JOSEPH LEE","Abated - Close SR","15-00269294","MD","CLOSED","2015-04-07T16:32:26.000","2015-04-07T16:32:00.000","21224",1,-76.544121,39.28889
NA,"S HANOVER ST &W OSTEND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T13:38:14.000","2015-04-08T13:38:14.000","FEDERAL HILL",NA,"15-00266824","MD","OPEN","2015-04-06T17:04:28.000",NA,"21230",1,-73.1663411,44.4727628
"Dispatch Work Crew","1000  BEAUMONT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T19:42:35.000","2015-04-08T19:42:35.000","KENILWORTH PARK","Abated - Close SR","15-00268752","MD","CLOSED","2015-04-07T16:26:32.000","2015-04-07T16:26:00.000","21212",1,-76.601427,39.3512
"Dispatch Work Crew","BROOK AVE & RASPE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T19:33:20.000","2015-04-08T19:33:20.000","GLENHAM-BELFORD","Abated - Close SR","15-00268730","MD","CLOSED","2015-04-07T16:07:34.000","2015-04-07T16:07:00.000","21206",1,-73.2530578,40.738312
"Dispatch Work Crew","701 E LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T19:19:47.000","2015-04-08T19:19:47.000","INNER HARBOR","Abated - Close SR","15-00268639","MD","CLOSED","2015-04-07T14:55:55.000","2015-04-07T14:55:00.000","21202",1,-76.6066006,39.2878836
"Dispatch Work Crew","600 W COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T19:00:26.000","2015-04-08T19:00:26.000","ROLAND PARK","Abated - Close SR","15-00268558","MD","CLOSED","2015-04-07T14:50:40.000","2015-04-07T14:50:00.000","21210",1,-76.632345,39.3444843
"Dispatch Work Crew","3000  LYTTLETON RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T18:43:12.000","2015-04-08T18:43:12.000","WINCHESTER","Abated - Close SR","15-00268491","MD","CLOSED","2015-04-07T16:01:42.000","2015-04-07T16:00:00.000","21216",1,-76.667831,39.300757
"Dispatch Work Crew","4934  FRANKFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T18:27:16.000","2015-04-08T18:27:16.000","FRANKFORD","Abated - Close SR","15-00268434","MD","CLOSED","2015-04-07T17:47:48.000","2015-04-07T17:45:00.000","21206",1,-76.541579,39.329734
"Dispatch Work Crew","3900  SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T18:16:53.000","2015-04-08T18:16:53.000","GUILFORD","Abated - Close SR","15-00268349","MD","CLOSED","2015-04-07T16:43:17.000","2015-04-07T16:42:00.000","21218",1,-76.615456,39.3366309
"Dispatch Work Crew","4014  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T18:09:04.000","2015-04-08T18:09:04.000","ORIGINAL NORTHWOOD","Abated - Close SR","15-00268324","MD","CLOSED","2015-04-07T16:37:47.000","2015-04-07T16:37:00.000","21218",1,-76.594503,39.339078
"Dispatch Work Crew","3500  EVERGREEN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:54:22.000","2015-04-08T17:54:22.000","GLENHAM-BELFORD","Abated - Close SR","15-00268262","MD","CLOSED","2015-04-07T16:18:13.000","2015-04-07T16:18:00.000","21214",1,-76.5542821,39.3496319
"Dispatch Work Crew","3400  EDNOR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:13:46.000","2015-04-08T17:13:46.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00268000","MD","CLOSED","2015-04-07T17:34:45.000","2015-04-07T17:33:00.000","21218",1,-76.5992808,39.3301451
"Dispatch Work Crew","900 E 25TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:10:41.000","2015-04-08T17:10:41.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00267976","MD","CLOSED","2015-04-07T18:11:26.000","2015-04-07T18:10:00.000","21218",1,-76.6009794,39.3182733
"Dispatch Work Crew","3921  EDNOR RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:08:19.000","2015-04-08T17:08:19.000","EDNOR GARDENS-LAKESIDE","Closed","15-00267960","MD","CLOSED","2015-04-07T01:08:23.000","2015-04-07T01:00:00.000","21218",1,-76.599008,39.335746
"Dispatch Work Crew","5315  HAMLET AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:06:24.000","2015-04-08T17:06:24.000","HARFORD-ECHODALE/PERRING PARKWAY","Closed","15-00267946","MD","CLOSED","2015-04-07T01:06:42.000","2015-04-07T01:06:00.000","21214",1,-76.5665047,39.3539236
"Dispatch Work Crew","1109 S EAST AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:04:34.000","2015-04-08T17:04:34.000","CANTON","Abated - Close SR","15-00267929","MD","CLOSED","2015-04-07T18:31:50.000","2015-04-07T18:30:00.000","21224",1,-76.57084,39.279866
"Dispatch Work Crew","3813  MONTEREY RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T17:02:29.000","2015-04-08T17:02:29.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00267914","MD","CLOSED","2015-04-07T16:34:27.000","2015-04-07T16:32:00.000","21218",1,-76.5971245,39.3344649
"Dispatch Work Crew","427  ELRINO ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:55:42.000","2015-04-08T16:55:42.000","JOSEPH LEE","Abated - Close SR","15-00267875","MD","CLOSED","2015-04-07T16:23:42.000","2015-04-07T16:22:00.000","21224",1,-76.542592,39.288409
NA,"809 E BELVEDERE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:27:12.000","2015-04-08T16:27:12.000","MID-GOVANS",NA,"15-00267772","MD","DUPCLOSD","2015-04-07T16:23:55.000",NA,"21212",1,-76.605065,39.362476
"Dispatch Work Crew","807 E BELVEDERE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:25:22.000","2015-04-08T16:25:22.000","MID-GOVANS","Abated - Close SR","15-00267763","MD","CLOSED","2015-04-07T16:23:55.000","2015-04-07T16:23:00.000","21212",1,-76.605332,39.362625
"Dispatch Work Crew","COOK AVE & GREENHILL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:16:39.000","2015-04-08T16:16:39.000","FRANKFORD","Abated - Close SR","15-00267726","MD","CLOSED","2015-04-07T16:49:16.000","2015-04-07T16:47:00.000","21206",1,-72.8085016,41.5309687
"Dispatch Work Crew","3810  OVERLEA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:15:55.000","2015-04-08T16:15:55.000","OVERLEA","Abated - Close SR","15-00267720","MD","CLOSED","2015-04-07T16:05:50.000","2015-04-07T16:04:00.000","21206",1,-76.533772,39.358896
"Dispatch Work Crew","7000  PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:12:43.000","2015-04-08T16:12:43.000","FALLSTAFF","Abated - Close SR","15-00267700","MD","CLOSED","2015-04-07T16:10:57.000","2015-04-07T16:10:00.000","21215",1,-76.705873,39.36641
"Dispatch Work Crew","1600  RUXTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T16:00:38.000","2015-04-08T16:00:38.000","COPPIN HEIGHTS/ASH-CO-EAST","Abated - Close SR","15-00267619","MD","CLOSED","2015-04-07T15:41:36.000","2015-04-07T15:40:00.000","21216",1,-76.655164,39.306455
"Dispatch Work Crew","3106  BATAVIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T15:34:19.000","2015-04-08T15:34:19.000","WALTHERSON","Closed","15-00267408","MD","CLOSED","2015-04-07T01:07:33.000","2015-04-07T01:07:00.000","21214",1,-76.562154,39.348359
"Dispatch Work Crew","BUCHANAN AVE & MEDFIELD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T15:20:51.000","2015-04-08T15:20:51.000","MEDFIELD","Abated - Close SR","15-00267350","MD","CLOSED","2015-04-07T14:49:30.000","2015-04-07T14:49:00.000","21211",1,-105.0755288,40.4210854
NA,"321  GITTINGS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T15:20:11.000","2015-04-08T15:20:11.000","CEDARCROFT",NA,"15-00267347","MD","DUPOPEN","2015-04-06T15:20:11.000",NA,"21212",1,-76.612542,39.370556
"Dispatch Work Crew","S WOODINGTON RD & CONNECTICUT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:45:16.000","2015-04-08T14:45:16.000","IRVINGTON","Abated - Close SR","15-00267168","MD","CLOSED","2015-04-07T16:03:47.000","2015-04-07T16:03:00.000","21229",1,-76.6868104,39.2837927
"Dispatch Work Crew","3859  BOARMAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:34:47.000","2015-04-08T14:34:47.000","CALLAWAY-GARRISON","Abated - Close SR","15-00267120","MD","CLOSED","2015-04-07T15:44:03.000","2015-04-07T15:43:00.000","21215",1,-76.680936,39.334095
"Dispatch Work Crew","4107  FLEETWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:13:57.000","2015-04-08T14:13:57.000","ROSEMONT EAST","Closed","15-00266992","MD","CLOSED","2015-04-07T01:05:02.000","2015-04-07T01:05:00.000","21206",1,-76.530638,39.355477
"Dispatch Work Crew","2900 W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:12:23.000","2015-04-08T14:12:23.000","MORRELL PARK","Abated - Close SR","15-00266980","MD","CLOSED","2015-04-07T18:23:33.000","2015-04-07T18:22:00.000","21230",1,-76.6596689,39.256195
"Dispatch Work Crew","4003  FLEETWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:11:16.000","2015-04-08T14:11:16.000","ROSEMONT EAST","Closed","15-00266978","MD","CLOSED","2015-04-07T01:04:17.000","2015-04-07T01:04:00.000","21206",1,-76.5325809,39.3559849
"Dispatch Work Crew","600 W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:10:35.000","2015-04-08T14:10:35.000","CHERRY HILL","Abated - Close SR","15-00266974","MD","CLOSED","2015-04-07T18:20:38.000","2015-04-07T18:20:00.000","21225",1,-76.626557,39.241954
"Dispatch Work Crew","3913  FLEETWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:09:26.000","2015-04-08T14:09:26.000","ROSEMONT EAST","Closed","15-00266969","MD","CLOSED","2015-04-07T01:03:29.000","2015-04-07T01:03:00.000","21206",1,-76.53319,39.356144
"Dispatch Work Crew","3910 E NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:08:21.000","2015-04-08T14:08:21.000","OVERLEA","Abated - Close SR","15-00266966","MD","CLOSED","2015-04-07T17:38:18.000","2015-04-07T17:37:00.000","21206",1,-76.532708,39.357608
"Dispatch Work Crew","100 W CONWAY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:07:18.000","2015-04-08T14:07:18.000","INNER HARBOR","Abated - Close SR","15-00266961","MD","CLOSED","2015-04-07T18:19:04.000","2015-04-07T18:18:00.000","21201",1,-76.615958,39.284603
"Dispatch Work Crew","3629 S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:02:30.000","2015-04-08T14:02:30.000","BROOKLYN","Abated - Close SR","15-00266947","MD","CLOSED","2015-04-07T18:24:23.000","2015-04-07T18:24:00.000","21225",1,-76.6097936,39.2379871
"Dispatch Work Crew","3908 S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T14:00:06.000","2015-04-08T14:00:06.000","BROOKLYN","Abated - Close SR","15-00266939","MD","CLOSED","2015-04-07T18:25:13.000","2015-04-07T18:25:00.000","21225",1,-76.611465,39.235299
"Dispatch Work Crew","N GAY ST &E FAYETTE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T13:58:54.000","2015-04-08T13:58:54.000","DOWNTOWN","Abated - Close SR","15-00266933","MD","CLOSED","2015-04-07T14:53:27.000","2015-04-07T14:53:00.000","21202",1,-76.5897917,39.3076816
"Dispatch Work Crew","3300  KENTUCKY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T13:58:27.000","2015-04-08T13:58:27.000","BELAIR-EDISON","Abated - Close SR","15-00266929","MD","CLOSED","2015-04-07T17:51:08.000","2015-04-07T17:49:00.000","21213",1,-76.5680292,39.3218661
"Dispatch Work Crew","2101  KLOMAN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-06T13:52:49.000","2015-04-08T13:52:49.000","WESTPORT","Abated - Close SR","15-00266904","MD","CLOSED","2015-04-09T17:38:27.000","2015-04-09T17:38:00.000","21230",1,-76.62861,39.263518
